EmoVal	Freq	WORD	WORD_LOWER	WORD_CLASS	EMO_MEAN	EMO_STD	AROUSAL_MEAN	AROUSAL_STD	IMAGE_MEAN	IMAGE_STD	LETTERS	PHONEMES	SYLLABLES	Ftot/1MIL	N	FN	HFN	FHFN	BIGmean(TOKEN)	ACCENT
POS	NF	STUTE	stute	N	1,0	0,8	2,3	1,2	5,0	1,6	5	5	2	10,8	2	68,0	2	68,0	146027,5	1
POS	HF	STÜTZEN	stützen	V	0,9	1,0	2,0	0,8	3,7	1,9	7	6	2	48,7	2	63,8	1	58,2	343969,3	1
POS	HF	SUCHE	suche	N	0,4	0,8	3,2	1,2	2,3	1,3	5	4	2	25,2	3	265,3	1	259,7	264826,3	1
NEG	HF	SUCHEN	suchen	V	-0,1	1,2	2,8	1,3	4,6	1,7	6	5	2	482,0	4	17,7	0	0,0	418704,2	1
NEG	NF	SUCHT	sucht	N	-2,3	0,5	4,0	1,0	4,0	1,6	5	4	1	2,0	7	89,8	5	87,8	237953,3	1
NEG	NF	SUMPF	sumpf	N	-0,8	0,9	2,2	1,1	6,1	0,9	5	4	1	7,5	2	15,3	1	9,5	23328,8	1
POS	HF	SUPER	super	A	2,5	0,7	3,4	1,4	2,3	1,5	5	5	2	11,8	0	0,0	0	0,0	382921,3	1
POS	NF	SUPPE	suppe	N	0,6	1,3	2,2	1,2	5,6	1,5	5	4	2	9,0	3	13,8	0	0,0	12801,8	1
NEG	HF	SYMPTOM	symptom	N	-1,2	0,9	3,3	0,8	3,6	1,6	7	7	2	21,8	0	0,0	0	0,0	13617,7	2
POS	HF	SZENE	szene	N	0,3	0,9	3,8	0,9	3,5	1,6	5	5	2	41,2	0	0,0	0	0,0	321882,5	1
POS	NF	TABAK	tabak	N	0,3	1,6	2,7	1,0	5,9	1,6	5	5	2	8,3	0	0,0	0	0,0	57897,8	1
POS	NF	TABLETT	tablett	N	0,2	1,0	1,9	0,9	4,9	1,8	7	6	2	5,5	0	0,0	0	0,0	83914,5	2
NEG	NF	TABLETTE	tablette	N	-1,3	1,1	2,7	1,2	5,3	1,6	8	7	3	2,7	0	0,0	0	0,0	110390,0	2
NEG	NF	TABU	tabu	A	-1,3	0,8	3,5	1,1	2,2	1,4	4	4	2	7,5	0	0,0	0	0,0	68049,0	2
NEG	NF	TADEL	tadel	N	-1,7	0,9	3,5	1,1	3,0	1,8	5	5	2	2,7	3	19,5	2	19,5	291861,3	1
POS	NF	TADELLOS	tadellos	A	1,7	1,0	2,4	1,2	2,8	1,4	8	8	3	5,8	0	0,0	0	0,0	190091,4	1
NEG	NF	TADELN	tadeln	V	-1,2	0,6	3,6	0,8	4,0	1,0	6	6	2	5,0	4	12,0	1	6,0	236369,4	1
NEG	HF	TAFEL	tafel	N	0,2	0,7	1,9	0,9	5,0	2,0	5	5	2	13,8	2	2,7	0	0,0	79649,3	1
POS	HF	TAG	tag	N	1,0	1,0	2,1	1,2	4,7	2,2	3	3	1	862,3	8	165,3	0	0,0	70049,0	1
NEG	HF	TAGUNG	tagung	N	-0,6	0,9	1,9	0,9	4,2	2,0	6	5	2	84,8	1	0,0	0	0,0	148500,2	1
NEG	NF	TAIFUN	taifun	N	-1,3	1,6	3,9	1,3	4,2	1,9	6	5	2	1,2	0	0,0	0	0,0	96381,8	2
POS	HF	TAKTIK	taktik	N	0,5	1,0	2,7	0,7	2,3	1,7	6	6	2	11,7	0	0,0	0	0,0	50456,2	1
POS	NF	TAKTVOLL	taktvoll	A	1,9	0,6	1,8	0,9	2,1	1,2	8	7	2	2,7	0	0,0	0	0,0	61070,3	1
POS	HF	TALENT	talent	N	2,1	0,5	3,0	0,9	2,2	1,2	6	6	2	18,0	0	0,0	0	0,0	308462,6	2
POS	NF	TALER	taler	N	1,1	0,9	2,0	0,8	4,3	1,8	5	5	2	1,5	2	32,8	1	32,5	471083,5	1
NEG	NF	TAMPON	tampon	N	-0,7	1,7	2,2	1,1	5,4	1,6	6	6	2	3,3	1	0,0	0	0,0	59186,6	1
POS	NF	TANDEM	tandem	N	1,0	1,4	3,0	1,3	5,6	1,3	6	6	2	0,7	0	0,0	0	0,0	320533,4	1
POS	NF	TANNE	tanne	N	1,3	1,0	1,6	0,7	5,7	1,5	5	4	2	1,5	6	124,5	6	124,5	148416,5	1
POS	HF	TANTE	tante	N	0,8	1,4	1,9	0,9	4,2	1,7	5	5	2	32,7	5	18,0	0	0,0	171760,8	1
POS	HF	TANZEN	tanzen	V	1,9	1,0	3,1	1,0	6,3	1,0	6	6	2	31,5	4	1,7	0	0,0	288563,4	1
POS	HF	TAPFER	tapfer	A	1,7	0,5	3,1	0,9	3,9	1,5	6	5	2	13,3	3	11,0	0	0,0	330768,2	1
NEG	HF	TARIF	tarif	N	-0,6	1,2	2,4	1,1	2,0	1,0	5	5	2	12,7	0	0,0	0	0,0	69037,8	2
NEG	NF	TARNEN	tarnen	V	-0,6	0,8	2,5	1,1	5,3	0,9	6	6	2	5,3	4	370,0	2	344,0	287131,4	1
NEG	NF	TARNUNG	tarnung	N	-0,5	1,0	3,2	0,8	4,3	1,3	7	6	2	2,0	1	19,0	1	19,0	140244,7	1
POS	HF	TASCHE	tasche	N	1,3	1,1	2,3	1,3	6,0	1,4	6	4	2	36,0	2	2,0	0	0,0	268244,0	1
POS	NF	TASSE	tasse	N	0,7	1,1	1,8	1,2	6,0	1,2	5	4	2	10,2	6	140,5	3	130,8	129652,5	1
POS	NF	TASTE	taste	N	0,4	0,6	2,1	1,0	4,6	1,8	5	5	2	2,3	6	50,0	3	49,5	152806,5	1
NEG	HF	TAT	tat	N	-0,5	1,0	3,0	1,0	2,9	0,9	3	3	1	121,7	7	1081,3	1	862,3	71523,0	1
POS	HF	TÄTIGKEIT	tätigkeit	N	0,7	1,0	2,8	1,1	2,9	1,6	9	8	3	105,2	0	0,0	0	0,0	189249,8	1
NEG	NF	TATORT	tatort	N	-1,0	1,2	3,4	1,0	3,8	2,0	6	6	2	4,3	0	0,0	0	0,0	69036,0	1
NEG	HF	TATSACHE	tatsache	N	0,0	0,9	2,5	0,8	1,9	1,4	8	7	3	159,3	0	0,0	0	0,0	185707,7	1
NEG	NF	TAUB	taub	A	-1,7	1,1	3,1	1,0	3,3	2,1	4	3	1	6,3	3	73,0	2	41,0	102953,3	1
POS	HF	TAUBE	taube	N	0,8	1,2	1,9	1,0	5,8	1,3	5	4	2	12,7	3	13,2	0	0,0	168685,0	1
POS	HF	TAUCHEN	tauchen	V	0,9	1,4	2,7	1,2	5,8	1,4	7	5	2	30,2	5	42,3	1	31,0	395328,7	1
POS	NF	TAUFE	taufe	N	1,0	1,4	2,4	1,2	4,7	1,5	5	4	2	7,8	2	13,0	1	12,7	112680,5	1
NEG	NF	TAUMEL	taumel	N	-0,1	1,0	3,2	1,3	2,5	1,4	6	5	2	1,0	0	0,0	0	0,0	122252,0	1
NEG	NF	TAUMELN	taumeln	V	-1,0	0,0	2,9	1,0	4,9	1,6	7	6	2	5,7	1	27,0	1	27,0	104277,0	1
POS	NF	TEDDY	teddy	N	1,8	1,4	1,9	1,4	6,6	0,7	5	4	2	0,2	1	0,0	0	0,0	80624,0	1
POS	HF	TEIL	teil	N	0,4	0,9	1,9	0,8	3,6	2,0	4	3	1	460,8	8	815,5	1	775,7	316522,7	1
POS	HF	TEILEN	teilen	V	1,2	1,4	2,5	1,3	4,4	1,7	6	5	2	114,5	8	33,7	0	0,0	430382,4	1
POS	HF	TEILNAHME	teilnahme	N	0,8	0,9	2,4	1,1	3,0	1,5	9	7	3	57,7	0	0,0	0	0,0	155335,3	1
POS	HF	TELEFON	telefon	N	1,3	1,2	2,7	1,2	6,2	1,2	7	7	3	190,3	0	0,0	0	0,0	129075,3	1
POS	NF	TELLER	teller	N	0,6	1,1	1,6	0,9	6,1	1,6	6	5	2	10,5	5	38,2	1	37,0	438503,2	1
POS	HF	TEMPEL	tempel	N	1,0	1,5	2,2	1,1	5,7	1,3	6	6	2	11,3	1	1,8	0	0,0	96697,0	1
POS	HF	TEMPO	tempo	N	0,4	0,9	3,5	1,0	2,9	1,8	5	5	2	38,0	0	0,0	0	0,0	85469,8	1
POS	HF	TENDENZ	tendenz	N	0,3	0,8	2,5	0,9	2,3	1,9	7	7	2	185,5	0	0,0	0	0,0	604782,8	2
POS	NF	TENOR	tenor	N	0,9	1,1	2,2	1,0	3,1	2,0	5	5	2	4,3	0	0,0	0	0,0	360181,0	2
POS	HF	TEPPICH	teppich	N	0,4	1,0	1,8	0,9	5,7	1,3	7	5	2	24,0	0	0,0	0	0,0	227978,0	1
NEG	HF	TERROR	terror	N	-2,3	1,1	4,5	0,7	4,0	2,0	6	5	2	18,3	0	0,0	0	0,0	386728,6	1
NEG	NF	TEST	test	N	-0,3	1,2	3,0	1,0	4,1	1,7	4	4	1	11,2	7	694,3	5	683,7	222403,0	1
NEG	NF	TESTEN	testen	V	-0,2	1,1	2,8	1,0	3,4	2,1	6	6	2	6,2	3	347,0	2	282,0	394133,6	1
NEG	HF	TEUER	teuer	A	-1,1	1,1	3,4	1,1	2,8	1,6	5	4	2	67,5	2	336,0	1	324,0	459833,3	1
NEG	HF	TEUFEL	teufel	N	-2,0	1,4	3,5	1,1	5,1	2,1	6	5	2	22,0	1	0,0	0	0,0	125509,2	1
POS	HF	THEATER	theater	N	0,7	0,9	3,7	1,0	6,2	0,8	7	6	3	106,0	0	0,0	0	0,0	345088,7	2
POS	NF	THEKE	theke	N	1,0	1,2	2,5	1,3	4,9	1,7	5	4	2	7,8	1	35,3	1	35,3	79980,5	1
NEG	HF	THEMA	thema	N	0,2	0,5	2,2	0,9	1,9	1,2	5	4	2	134,3	2	0,0	0	0,0	87901,5	1
NEG	NF	THERAPIE	therapie	N	0,2	1,5	3,1	0,9	4,2	1,5	8	6	3	9,2	0	0,0	0	0,0	306667,9	3
POS	NF	THRILLER	thriller	N	0,5	1,2	3,7	1,2	3,8	1,8	8	6	2	1,3	0	0,0	0	0,0	292785,9	1
POS	NF	THRON	thron	N	1,0	0,8	2,7	1,0	6,1	0,8	5	4	1	7,2	0	0,0	0	0,0	79201,0	1
NEG	HF	TIEFE	tiefe	N	0,2	1,4	3,3	1,2	4,1	1,9	5	4	2	35,0	1	0,0	0	0,0	125365,8	1
POS	HF	TIER	tier	N	1,1	1,4	2,6	1,0	6,8	0,4	4	3	1	127,0	8	1836,2	3	1785,0	631864,3	1
POS	NF	TIGER	tiger	N	0,9	1,1	3,4	1,1	6,3	1,2	5	5	2	7,5	0	0,0	0	0,0	505517,5	1
POS	NF	TINTE	tinte	N	0,4	0,7	2,1	0,9	5,0	1,5	5	5	2	2,2	4	33,3	1	32,7	267135,5	1
POS	HF	TISCH	tisch	N	0,5	1,0	1,8	0,9	6,1	1,5	5	3	1	99,8	3	37,7	0	0,0	316122,3	1
POS	HF	TITEL	titel	N	0,7	0,8	1,9	0,9	2,7	1,6	5	5	2	84,3	2	5,0	0	0,0	185096,0	1
POS	NF	TOAST	toast	N	0,6	1,0	2,4	1,3	6,7	0,5	5	4	1	3,5	0	0,0	0	0,0	74279,8	1
POS	NF	TOASTER	toaster	N	0,8	1,2	1,7	0,8	5,6	1,7	7	6	2	0,2	1	0,2	0	0,0	342320,2	1
NEG	NF	TOBEN	toben	V	-1,1	1,1	3,6	1,3	5,1	1,5	5	5	2	7,0	3	131,0	1	124,0	360073,0	1
POS	HF	TOCHTER	tochter	N	1,7	1,1	2,3	1,2	5,1	2,0	7	6	2	96,0	0	0,0	0	0,0	451188,2	1
NEG	HF	TOD	tod	N	-2,8	0,6	4,1	1,2	4,4	1,9	3	3	1	169,8	4	242,7	0	0,0	23156,0	1
NEG	NF	TODFEIND	todfeind	N	-2,7	0,7	4,5	0,9	4,2	1,9	8	7	2	3,8	0	0,0	0	0,0	234151,9	1
NEG	NF	TOILETTE	toilette	N	-0,7	1,6	2,4	1,2	5,6	1,3	8	7	3	9,5	0	0,0	0	0,0	90530,3	3
POS	NF	TOLERANT	tolerant	A	2,0	0,7	2,3	1,3	2,2	1,1	8	8	3	2,8	1	39,0	1	39,0	316300,7	3
POS	NF	TOLERANZ	toleranz	N	2,3	0,9	2,6	0,9	1,9	0,8	8	8	3	6,5	1	2,8	0	0,0	305160,0	3
POS	HF	TOLL	toll	A	2,0	0,7	3,1	1,1	2,2	1,3	4	3	1	13,8	8	1857,0	4	1678,0	75022,0	1
POS	NF	TOMATE	tomate	N	1,0	1,7	2,2	0,9	6,1	1,4	6	6	3	5,0	0	0,0	0	0,0	95660,6	2
POS	HF	TON	ton	N	0,9	1,2	2,5	1,3	4,1	2,0	3	3	1	58,8	8	10265,0	5	10260,3	84030,0	1
NEG	NF	TONFALL	tonfall	N	0,0	0,0	2,9	0,8	3,4	2,1	7	6	2	4,3	0	0,0	0	0,0	85951,8	1
NEG	NF	TONLOS	tonlos	A	-0,8	0,6	1,6	1,0	2,2	1,4	6	6	2	2,3	1	5,0	1	5,0	43743,0	1
NEG	HF	TONNE	tonne	N	-0,4	0,8	2,2	0,9	5,1	1,6	5	4	2	74,2	6	108,2	1	90,3	113812,0	1
POS	NF	TOPFIT	topfit	A	2,3	0,7	3,6	1,2	3,4	1,2	6	6	2	1,0	0	0,0	0	0,0	56378,4	1
NEG	NF	TORHEIT	torheit	N	-1,3	0,7	3,1	1,0	2,2	1,0	7	6	2	1,8	0	0,0	0	0,0	203281,0	1
NEG	NF	TORKELN	torkeln	V	-0,6	0,7	3,0	1,0	5,6	1,5	7	7	2	2,3	0	0,0	0	0,0	65242,0	1
NEG	NF	TORPEDO	torpedo	N	-1,7	0,9	3,5	1,2	6,0	1,4	7	7	3	0,8	0	0,0	0	0,0	37463,0	2
POS	NF	TORTE	torte	N	1,6	1,0	2,5	1,1	6,0	1,1	5	5	2	2,3	3	22,8	1	22,0	117844,3	1
NEG	NF	TORTUR	tortur	N	-1,7	1,3	4,1	0,9	2,9	1,6	6	6	2	0,5	0	0,0	0	0,0	62630,4	2
NEG	HF	TOT	tot	A	-2,5	0,9	4,2	0,9	4,8	1,6	3	3	1	78,0	0	0,0	0	0,0	21479,0	1
NEG	HF	TOTE	tote	N	-2,6	0,7	4,2	0,9	5,9	1,4	4	4	2	46,5	9	68,3	0	0,0	104067,0	1
NEG	HF	TÖTEN	töten	V	-2,7	0,8	4,4	1,2	6,4	0,9	5	5	2	50,7	5	9,0	0	0,0	651729,5	1
NEG	HF	TOURIST	tourist	N	-0,2	1,0	2,2	0,9	5,6	1,2	7	6	2	15,3	0	0,0	0	0,0	93534,5	2
NEG	NF	TOXISCH	toxisch	A	-1,8	1,0	3,6	0,9	2,0	1,3	7	6	2	0,5	2	2,0	0	0,0	195886,8	1
NEG	NF	TRACHT	tracht	N	-0,6	0,7	1,7	1,0	5,8	1,4	6	5	1	5,3	3	11,7	1	5,7	223535,8	1
NEG	NF	TRACHTEN	trachten	V	-1,2	0,4	3,3	1,0	2,0	1,2	8	7	2	5,7	3	111,0	2	86,0	345876,9	1
NEG	HF	TRADITION	tradition	N	0,2	1,5	2,4	1,2	3,5	1,6	9	9	4	43,8	0	0,0	0	0,0	96710,5	4
NEG	NF	TRAGE	trage	N	-0,5	1,1	2,6	1,0	4,6	1,8	5	5	2	4,2	3	900,7	2	897,2	138582,3	1
NEG	HF	TRAGEN	tragen	V	0,1	0,9	1,9	0,9	5,1	1,7	6	6	2	330,7	5	435,0	1	410,2	317709,0	1
NEG	NF	TRAGIK	tragik	N	-1,2	1,2	3,7	1,1	2,7	1,6	6	6	2	5,3	1	0,0	0	0,0	56839,8	1
NEG	HF	TRAGISCH	tragisch	A	-2,1	0,7	3,8	0,9	2,8	0,8	8	6	2	25,0	0	0,0	0	0,0	201023,6	1
POS	HF	TRAKTOR	traktor	N	0,3	1,4	2,8	1,3	5,4	1,9	7	7	2	18,2	0	0,0	0	0,0	57044,7	1
NEG	NF	TRAMPEL	trampel	N	-1,2	0,8	3,0	1,2	3,9	1,1	7	7	2	3,8	1	0,2	0	0,0	66081,0	1
NEG	NF	TRANCE	trance	N	-0,1	0,9	2,6	1,5	4,9	0,9	6	5	2	1,0	0	0,0	0	0,0	82602,2	1
NEG	HF	TRÄNE	träne	N	-0,6	1,7	3,8	1,0	6,0	1,4	5	5	2	31,5	1	3,5	0	0,0	122406,0	1
POS	NF	TRAUBE	traube	N	1,4	0,8	1,6	0,6	6,2	1,2	6	5	2	3,2	1	0,3	0	0,0	155459,4	1
NEG	HF	TRAUER	trauer	N	-2,1	1,0	3,6	1,2	4,0	1,9	6	5	2	14,0	2	20,5	1	14,7	381631,8	1
NEG	NF	TRAUERN	trauern	V	-2,0	0,8	3,1	1,1	4,6	1,2	7	6	2	6,7	0	0,0	0	0,0	326507,2	1
POS	HF	TRAUM	traum	N	1,5	0,7	2,0	1,0	4,9	1,9	5	4	1	37,5	1	3,3	0	0,0	111146,3	1
NEG	NF	TRAUMA	trauma	N	-2,1	0,8	4,4	0,8	2,3	1,4	6	5	2	1,2	0	0,0	0	0,0	104783,2	1
NEG	HF	TRAURIG	traurig	A	-2,1	0,9	2,8	0,9	4,7	1,6	7	6	2	32,0	1	1,0	0	0,0	111405,0	1
NEG	NF	TRAURING	trauring	N	0,0	1,6	2,9	1,2	5,1	2,0	8	6	2	1,0	0	0,0	0	0,0	189214,0	1
POS	NF	TRAUUNG	trauung	N	1,0	1,4	2,9	1,2	6,1	1,1	7	5	2	9,2	0	0,0	0	0,0	162924,3	1
POS	HF	TREFFEN	treffen	V	1,0	1,2	2,7	1,2	4,6	1,7	7	6	2	303,3	1	19,8	0	0,0	241383,0	1
POS	HF	TREFFER	treffer	N	1,9	0,9	3,1	1,1	5,0	1,2	7	6	2	19,8	1	303,3	1	303,3	316940,2	1
NEG	HF	TREIBEN	treiben	V	-0,1	1,1	2,8	1,2	3,1	2,0	7	6	2	94,8	1	0,8	0	0,0	389477,0	1
POS	HF	TREND	trend	N	0,5	0,5	2,7	0,9	2,2	0,8	5	5	1	13,5	0	0,0	0	0,0	412803,8	1
NEG	HF	TRENNEN	trennen	V	-1,5	0,9	3,6	1,3	3,9	1,6	7	6	2	64,2	3	36,8	0	0,0	441895,3	1
NEG	HF	TRENNUNG	trennung	N	-1,7	0,9	4,3	0,8	3,4	1,1	8	6	2	20,3	0	0,0	0	0,0	293883,3	1
NEG	HF	TREPPE	treppe	N	0,1	0,7	2,4	1,2	6,0	1,1	6	5	2	28,0	3	71,2	1	71,0	66389,6	1
POS	NF	TRESOR	tresor	N	1,0	1,2	2,9	1,5	5,7	1,7	6	6	2	1,8	1	0,0	0	0,0	133274,2	2
NEG	HF	TRETEN	treten	V	-1,1	1,2	2,6	1,1	4,2	1,8	6	6	2	281,0	2	1,0	0	0,0	336292,2	1
POS	HF	TREU	treu	A	2,2	0,8	2,3	1,4	3,1	1,3	4	3	1	29,2	0	0,0	0	0,0	118626,7	1
POS	HF	TREUE	treue	N	2,0	1,5	2,6	1,4	3,0	1,8	5	4	2	16,0	0	0,0	0	0,0	94570,8	1
NEG	NF	TREULOS	treulos	A	-2,1	0,7	2,4	1,3	2,4	1,2	7	6	2	1,3	0	0,0	0	0,0	68155,5	1
POS	NF	TRIANGEL	triangel	N	0,3	1,1	2,1	1,0	5,4	1,8	8	7	3	0,2	0	0,0	0	0,0	149915,4	1
NEG	NF	TRIEB	trieb	N	0,1	0,9	4,1	0,7	2,9	1,4	5	4	1	3,2	1	0,0	0	0,0	126932,0	1
NEG	HF	TRIEFEN	triefen	V	-0,9	1,1	2,3	1,1	4,0	2,1	7	6	2	32,7	1	0,0	0	0,0	262786,2	1
POS	HF	TRINKEN	trinken	V	1,4	1,0	2,5	1,1	5,7	1,7	7	7	2	79,0	3	3,5	0	0,0	310202,7	1
NEG	NF	TRIST	trist	A	-1,8	0,4	2,7	1,4	3,8	1,4	5	5	1	1,5	6	265,0	5	115,0	132378,0	1
NEG	NF	TRITT	tritt	N	-0,9	0,6	2,8	1,3	5,6	1,0	5	4	1	7,7	4	9,3	0	0,0	101542,0	1
POS	HF	TRIUMPH	triumph	N	2,0	0,7	3,9	1,0	4,2	1,2	7	6	2	18,2	0	0,0	0	0,0	37413,0	2
POS	HF	TROMMEL	trommel	N	0,3	1,4	3,2	1,3	5,9	1,4	7	6	2	58,8	0	0,0	0	0,0	77831,5	1
POS	NF	TROPEN	tropen	N	1,2	0,7	2,8	1,2	5,0	1,7	6	6	2	0,8	0	0,0	0	0,0	235588,8	1
NEG	HF	TROPFEN	tropfen	V	-0,4	0,8	2,1	0,8	6,1	0,9	7	6	2	14,3	0	0,0	0	0,0	207608,7	1
POS	NF	TROPISCH	tropisch	A	1,2	0,8	2,9	1,4	5,9	0,8	8	6	2	6,8	0	0,0	0	0,0	183844,1	1
POS	HF	TROST	trost	N	1,4	1,3	2,2	1,2	3,7	1,3	5	5	1	12,2	5	21,7	1	12,8	88419,8	1
NEG	NF	TROSTLOS	trostlos	A	-2,1	0,6	3,3	1,4	4,0	1,7	8	8	2	4,2	0	0,0	0	0,0	60164,9	1
NEG	HF	TROTZ	trotz	N	-0,8	1,2	3,0	1,2	3,3	2,0	5	4	1	177,8	2	1,3	0	0,0	46018,8	1
NEG	NF	TROTZIG	trotzig	A	-1,1	0,6	3,3	0,9	4,4	1,7	7	6	2	3,7	1	2,0	0	0,0	53887,7	1
NEG	NF	TRUG	trug	N	-2,0	0,7	2,8	1,2	2,2	0,4	4	4	1	1,8	4	8,7	2	8,3	47454,3	1
POS	NF	TRUHE	truhe	N	0,9	1,1	2,1	1,2	5,2	1,5	5	4	2	1,8	0	0,0	0	0,0	88883,3	1
NEG	NF	TRUNKEN	trunken	A	-0,2	0,8	2,9	0,9	4,3	1,7	7	7	2	1,5	3	483,0	2	474,0	273838,0	1
NEG	HF	TRUPPE	truppe	N	-1,4	1,3	3,3	1,0	4,8	1,5	6	5	2	71,0	4	227,5	1	199,2	31418,6	1
POS	HF	TUGEND	tugend	N	1,4	0,7	2,4	1,1	2,2	1,5	6	6	2	12,7	1	141,7	1	141,7	345714,6	1
POS	NF	TULPE	tulpe	N	1,6	0,8	1,6	1,1	5,9	1,4	5	5	2	1,2	0	0,0	0	0,0	19373,0	1
NEG	NF	TUMOR	tumor	N	-2,7	0,6	4,5	0,9	4,3	1,9	5	5	2	1,0	3	14,8	2	14,7	52553,5	1
NEG	NF	TUMULT	tumult	N	-1,1	1,0	4,0	1,1	5,1	1,7	6	6	2	3,3	0	0,0	0	0,0	33140,0	2
NEG	NF	TUNNEL	tunnel	N	-0,7	1,1	2,2	1,0	5,7	1,2	6	5	2	5,8	0	0,0	0	0,0	172036,2	1
NEG	NF	TURBAN	turban	N	-0,3	1,0	2,4	0,9	5,6	1,3	6	6	2	0,7	0	0,0	0	0,0	82383,0	1
POS	HF	TURM	turm	N	0,3	1,0	2,6	1,1	5,6	1,1	4	4	1	17,8	3	6,0	0	0,0	43655,0	1
NEG	NF	TUSCHELN	tuscheln	V	-1,3	0,5	3,0	1,1	4,3	1,5	8	6	2	0,8	3	4,0	1	2,0	215600,1	1
NEG	NF	TYPHUS	typhus	N	-2,0	1,1	3,4	1,2	2,1	1,2	6	5	2	1,0	1	0,0	0	0,0	23318,0	1
NEG	NF	TYRANN	tyrann	N	-2,6	0,8	3,8	1,1	4,8	1,0	6	5	2	1,7	0	0,0	0	0,0	90627,2	2
NEG	HF	ÜBEL	übel	N	-1,8	0,9	3,6	0,8	4,4	1,7	4	4	2	30,2	2	2817,8	2	2817,8	254486,5	1
NEG	NF	ÜBELKEIT	übelkeit	N	-2,0	0,7	3,2	1,1	5,1	1,2	8	7	3	1,5	0	0,0	0	0,0	237534,7	1
POS	HF	ÜBEN	üben	V	0,4	1,2	2,5	1,2	3,5	1,2	4	4	2	46,3	4	3288,2	3	3258,0	700048,0	1
NEG	HF	ÜBERFALL	überfall	N	-2,1	0,6	4,0	1,0	5,3	1,0	8	7	3	18,5	0	0,0	0	0,0	367520,3	1
NEG	HF	ÜBERGEBEN	übergeben	V	-0,6	1,3	2,2	1,0	4,1	2,0	9	9	4	39,3	0	148,0	0	0,0	521779,4	1
NEG	HF	ÜBERGEHEN	übergehen	V	-1,0	1,0	2,5	1,3	2,0	1,1	9	8	4	34,7	0	102,0	0	0,0	507209,6	3
POS	HF	ÜBERLEGEN	überlegen	V	0,7	0,9	2,1	1,1	3,3	1,8	9	9	4	69,5	0	97,0	0	0,0	496334,0	1
NEG	NF	ÜBERMUT	übermut	N	-0,1	1,3	3,7	0,8	3,9	1,5	7	7	3	3,7	0	0,0	0	0,0	388164,8	1
NEG	HF	ÜBERNAHME	übernahme	N	-1,0	1,2	2,4	1,1	2,4	1,5	9	8	4	30,5	0	0,0	0	0,0	311862,1	1
NEG	HF	ÜBERSEHEN	übersehen	V	-0,8	1,0	1,8	0,8	2,4	1,4	9	8	4	38,7	0	51,0	0	0,0	515776,0	1
POS	HF	ÜBERWINDEN	überwinden	V	1,0	1,1	2,8	0,9	2,5	1,4	10	10	4	57,7	0	96,0	0	0,0	605628,0	3
POS	HF	ÜBERZEUGEN	überzeugen	V	0,5	1,0	3,0	0,9	2,9	1,6	10	9	4	101,3	0	0,0	0	0,0	421242,8	3
NEG	NF	UFERLOS	uferlos	A	-1,3	1,2	2,7	1,5	2,8	2,0	7	7	3	1,3	0	0,0	0	0,0	285871,2	1
NEG	HF	UHR	uhr	N	0,1	1,1	1,8	0,9	6,7	0,7	3	2	1	732,5	4	2318,8	1	2269,8	60625,5	1
POS	NF	UMARMEN	umarmen	V	2,2	0,4	2,7	1,2	6,3	0,7	7	7	3	6,0	0	0,0	0	0,0	234052,5	2
NEG	NF	UMBRUCH	umbruch	N	0,0	1,2	3,5	0,9	3,3	0,9	7	6	2	2,0	0	0,0	0	0,0	160245,3	1
NEG	HF	UMFANG	umfang	N	0,2	0,9	2,4	0,9	2,5	1,5	6	5	2	62,7	2	19,3	0	0,0	103640,4	1
NEG	NF	UMRINGEN	umringen	V	0,0	1,2	2,8	1,0	4,4	1,4	8	7	3	2,8	0	0,0	0	0,0	321433,0	2
NEG	HF	UMSATZ	umsatz	N	0,1	1,4	2,7	0,9	2,4	1,4	6	5	2	152,2	0	0,0	0	0,0	44810,6	1
POS	NF	UMSICHT	umsicht	N	1,5	0,5	1,8	0,7	2,7	1,4	7	6	2	3,7	0	0,0	0	0,0	231918,3	1
POS	HF	UMSONST	umsonst	A	0,4	1,7	1,9	1,0	2,0	1,6	7	7	2	12,8	0	0,0	0	0,0	98059,0	2
POS	NF	UMSORGEN	umsorgen	V	1,5	0,7	2,3	0,9	4,1	1,8	8	8	3	0,7	0	0,0	0	0,0	231162,3	2
NEG	NF	UMSTURZ	umsturz	N	-1,0	0,7	3,1	1,3	2,9	1,4	7	7	2	3,8	0	0,0	0	0,0	67405,2	1
POS	NF	UMTRUNK	umtrunk	N	1,3	0,7	2,8	0,9	4,8	1,2	7	7	2	0,5	0	0,0	0	0,0	99189,8	1
NEG	HF	UMWEG	umweg	N	-1,1	0,8	3,1	1,0	2,7	1,5	5	5	2	12,8	0	0,0	0	0,0	77746,8	1
NEG	NF	UNART	unart	N	-1,4	0,5	3,1	1,0	2,1	0,8	5	5	2	0,7	0	0,0	0	0,0	158735,5	1
NEG	NF	UNBEFUGT	unbefugt	A	-1,2	0,6	3,1	1,0	1,8	0,8	8	8	3	1,5	0	0,0	0	0,0	116323,4	1
NEG	NF	UNBEQUEM	unbequem	A	-1,6	0,7	3,1	1,0	3,8	1,4	8	8	3	7,2	0	0,0	0	0,0	118511,9	1
NEG	NF	UNDANK	undank	N	-1,8	0,8	3,1	1,0	2,0	1,1	6	6	2	0,8	0	0,0	0	0,0	215176,6	1
